Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,FM_score,Segment
17182,422,2,321.3,1,3,2,6,2,Hibernating
17183,7,6,3330.36,5,4,5,14,4,Champions
17184,569,2,198.41000000000003,1,3,1,5,2,Hibernating
17185,591,3,229.46,1,3,1,5,2,Hibernating
17186,46,2,144.0,4,3,1,8,2,Potential Loyalists
17187,226,2,467.71,2,3,2,7,2,Hibernating
17188,11,13,4575.2300000000005,5,5,5,15,5,Champions
17189,106,5,953.63,3,4,3,10,4,Loyal Customers
17190,58,6,1529.73,4,4,4,12,4,Loyal Customers
17191,28,15,4284.84,4,5,5,14,5,Loyal Customers
17192,536,1,75.28,1,2,1,4,2,Hibernating
17193,45,8,2293.5,4,5,4,13,4,Loyal Customers
17194,360,2,776.66,2,3,3,8,3,At Risk
17195,655,1,562.98,1,2,2,5,2,Hibernating
17196,427,1,327.75,1,2,2,5,2,Hibernating
17197,29,1,1013.01,4,2,3,9,2,Potential Loyalists
17198,23,3,692.22,4,3,3,10,3,Potential Loyalists
17199,582,1,135.04000000000002,1,2,1,4,2,Hibernating
17200,387,4,356.71,2,4,2,8,3,At Risk
17201,53,4,1117.0,4,4,3,11,4,Loyal Customers
17202,420,1,160.65,1,2,1,4,2,Hibernating
17203,35,10,5564.09,4,5,5,14,5,Loyal Customers
17204,175,9,5491.1900000000005,3,5,5,13,5,Loyal Customers
17205,53,3,999.35,4,3,3,10,3,Potential Loyalists
17206,53,1,204.24,4,2,1,7,2,Potential Loyalists
17207,652,1,291.77,1,2,2,5,2,Hibernating
17208,395,1,111.15,2,2,1,5,2,Hibernating
17209,649,3,595.7,1,3,2,6,2,Hibernating
17210,392,1,251.72,2,2,1,5,2,Hibernating
17211,26,13,3758.35,4,5,5,14,5,Loyal Customers
17212,253,3,794.41,2,3,3,8,3,At Risk
17213,40,13,4853.5,4,5,5,14,5,Loyal Customers
17214,60,6,974.12,3,4,3,10,4,Loyal Customers
17215,464,1,186.15,1,2,1,4,2,Hibernating
17216,554,1,63.6,1,2,1,4,2,Hibernating
17217,234,2,210.1,2,3,1,6,2,Hibernating
17218,4,18,3889.39,5,5,5,15,5,Champions
17219,31,2,259.13,4,3,1,8,2,Potential Loyalists
17220,24,21,4451.41,4,5,5,14,5,Loyal Customers
17221,7,5,976.62,5,4,3,12,4,Champions
17222,65,6,1563.6100000000001,3,4,4,11,4,Loyal Customers
17223,310,3,523.04,2,3,2,7,2,Hibernating
17224,501,1,100.86000000000001,1,2,1,4,2,Hibernating
17225,581,1,131.15,1,2,1,4,2,Hibernating
17226,308,3,895.47,2,3,3,8,3,At Risk
17227,18,12,1878.93,5,5,4,14,4,Champions
17228,15,13,2820.03,5,5,4,14,4,Champions
17229,96,2,318.76,3,3,2,8,2,About to Sleep
17230,264,18,9226.25,2,5,5,12,5,Can't Lose Them
17231,12,25,6993.4800000000005,5,5,5,15,5,Champions
17232,2,2,417.77,5,3,2,10,2,Potential Loyalists
17233,35,3,560.86,4,3,2,9,2,Potential Loyalists
17234,182,1,149.89,3,2,1,6,2,About to Sleep
17235,25,8,1562.98,4,5,4,13,4,Loyal Customers
17236,12,12,1929.26,5,5,4,14,4,Champions
17237,11,4,994.13,5,4,3,12,4,Champions
17238,2,32,7331.17,5,5,5,15,5,Champions
17239,312,4,1189.45,2,4,3,9,4,At Risk
17240,596,1,130.6,1,2,1,4,2,Hibernating
17241,385,12,2736.64,2,5,4,11,4,At Risk
17242,108,5,2889.2799999999997,3,4,5,12,4,Loyal Customers
17243,1,69,20112.28,5,5,5,15,5,Champions
17244,53,5,1826.04,4,4,4,12,4,Loyal Customers
17245,204,2,371.63,2,3,2,7,2,Hibernating
17246,546,2,38.92,1,3,1,5,2,Hibernating
17247,15,1,280.09000000000003,5,2,1,8,2,Potential Loyalists
17248,120,2,500.54,3,3,2,8,2,About to Sleep
17249,428,1,68.03,1,2,1,4,2,Hibernating
17250,3,2,381.97,5,3,2,10,2,Potential Loyalists
17251,362,3,795.23,2,3,3,8,3,At Risk
17252,116,2,348.90999999999997,3,3,2,8,2,About to Sleep
17253,18,1,178.26,5,2,1,8,2,Potential Loyalists
17254,4,3,469.48,5,3,2,10,2,Potential Loyalists
17255,40,4,781.7,4,4,3,11,4,Loyal Customers
17256,107,5,498.93,3,4,2,9,3,Need Attention
17257,436,2,189.78,1,3,1,5,2,Hibernating
17258,396,2,417.3,2,3,2,7,2,Hibernating
17259,148,6,1452.39,3,4,4,11,4,Loyal Customers
17260,411,1,120.95,1,2,1,4,2,Hibernating
17261,509,1,221.59,1,2,1,4,2,Hibernating
17262,52,11,2488.76,4,5,4,13,4,Loyal Customers
17263,208,1,63.440000000000005,2,2,1,5,2,Hibernating
17264,424,1,268.28,1,2,1,4,2,Hibernating
17265,138,2,550.01,3,3,2,8,2,About to Sleep
17266,2,5,501.72,5,4,2,11,3,Potential Loyalists
17267,127,2,317.2,3,3,2,8,2,About to Sleep
17268,107,11,1733.8899999999999,3,5,4,12,4,Loyal Customers
17269,385,1,491.81,2,2,2,6,2,Hibernating
17270,469,2,601.45,1,3,3,7,3,At Risk
17271,736,1,204.3,1,2,1,4,2,Hibernating
17272,42,4,2148.63,4,4,4,12,4,Loyal Customers
17273,424,1,141.12,1,2,1,4,2,Hibernating
17274,35,2,573.22,4,3,2,9,2,Potential Loyalists
17275,383,1,114.1,2,2,1,5,2,Hibernating
17276,402,1,496.29,2,2,2,6,2,Hibernating
17277,227,2,1065.3500000000001,2,3,3,8,3,At Risk
17278,241,2,271.24,2,3,1,6,2,Hibernating
17279,57,1,187.82999999999998,4,2,1,7,2,Potential Loyalists
17280,438,1,118.86,1,2,1,4,2,Hibernating
17281,374,6,797.8499999999999,2,4,3,9,4,At Risk
17282,130,5,2308.54,3,4,4,11,4,Loyal Customers
17283,378,1,188.46,2,2,1,5,2,Hibernating
17284,60,7,2553.65,3,4,4,11,4,Loyal Customers
17285,628,2,400.44,1,3,2,6,2,Hibernating
17286,21,3,389.18,4,3,2,9,2,Potential Loyalists
17287,26,21,3820.56,4,5,5,14,5,Loyal Customers
17288,9,11,2468.43,5,5,4,14,4,Champions
17289,31,9,2041.8,4,5,4,13,4,Loyal Customers
17290,3,8,1427.48,5,5,4,14,4,Champions
17291,308,1,550.8000000000001,2,2,2,6,2,Hibernating
17292,472,2,271.75,1,3,1,5,2,Hibernating
17293,8,17,3750.63,5,5,5,15,5,Champions
17294,669,2,467.79,1,3,2,6,2,Hibernating
17295,28,3,547.0,4,3,2,9,2,Potential Loyalists
17296,730,1,338.13,1,2,2,5,2,Hibernating
17297,17,1,128.18,5,2,1,8,2,Potential Loyalists
17298,101,5,938.36,3,4,3,10,4,Loyal Customers
17299,11,6,993.23,5,4,3,12,4,Champions
17300,390,2,393.64,2,3,2,7,2,Hibernating
17301,21,2,294.39,4,3,2,9,2,Potential Loyalists
17302,14,5,1135.63,5,4,3,12,4,Champions
17303,361,1,250.04,2,2,1,5,2,Hibernating
17304,534,1,111.5,1,2,1,4,2,Hibernating
17305,648,1,2135.46,1,2,4,7,3,At Risk
17306,10,21,9782.35,5,5,5,15,5,Champions
17307,395,10,3694.61,2,5,5,12,5,Can't Lose Them
17308,393,2,4511.76,2,3,5,10,4,At Risk
17309,95,3,320.39,3,3,2,8,2,About to Sleep
17310,387,2,1025.1,2,3,3,8,3,At Risk
17311,78,6,3500.56,3,4,5,12,4,Loyal Customers
17312,138,3,644.3,3,3,3,9,3,Need Attention
17313,31,1,2328.84,4,2,4,10,3,Potential Loyalists
17314,24,17,4529.11,4,5,5,14,5,Loyal Customers
17315,1,41,9536.5,5,5,5,15,5,Champions
17316,420,1,124.45,1,2,1,4,2,Hibernating
17317,52,2,2562.1800000000003,4,3,4,11,4,Loyal Customers
17318,725,1,157.32999999999998,1,2,1,4,2,Hibernating
17319,669,1,29.099999999999998,1,2,1,4,2,Hibernating
17320,100,6,2444.85,3,4,4,11,4,Loyal Customers
17321,8,6,1665.21,5,4,4,13,4,Champions
17322,376,5,910.79,2,4,3,9,4,At Risk
17323,19,11,1542.69,5,5,4,14,4,Champions
17324,17,12,2018.07,5,5,4,14,4,Champions
17325,280,3,609.5699999999999,2,3,3,8,3,At Risk
17326,408,2,312.35,2,3,2,7,2,Hibernating
17327,409,2,152.35,1,3,1,5,2,Hibernating
17328,673,1,104.7,1,2,1,4,2,Hibernating
17329,14,5,998.53,5,4,3,12,4,Champions
17330,22,4,423.8,4,4,2,10,3,Potential Loyalists
17331,123,1,175.2,3,2,1,6,2,About to Sleep
17332,528,5,827.77,1,4,3,8,4,At Risk
17333,85,1,494.25,3,2,2,7,2,About to Sleep
17334,302,3,635.15,2,3,3,8,3,At Risk
17335,383,2,497.04,2,3,2,7,2,Hibernating
17336,472,1,81.12,1,2,1,4,2,Hibernating
17337,151,4,1969.41,3,4,4,11,4,Loyal Customers
17338,17,17,11869.59,5,5,5,15,5,Champions
17339,94,2,243.36,3,3,1,7,2,About to Sleep
17340,29,18,19513.9,4,5,5,14,5,Loyal Customers
17341,156,5,1272.21,3,4,4,11,4,Loyal Customers
17342,379,4,1210.14,2,4,4,10,4,At Risk
17343,355,6,1259.94,2,4,4,10,4,At Risk
17344,46,2,457.36,4,3,2,9,2,Potential Loyalists
17345,15,10,1586.63,5,5,4,14,4,Champions
17346,3,26,4971.13,5,5,5,15,5,Champions
17347,86,1,228.96,3,2,1,6,2,About to Sleep
17348,14,9,2430.99,5,5,4,14,4,Champions
17349,179,5,772.41,3,4,3,10,4,Loyal Customers
17350,8,7,1863.82,5,4,4,13,4,Champions
17351,36,12,1964.38,4,5,4,13,4,Loyal Customers
17352,696,1,36.25,1,2,1,4,2,Hibernating
17353,129,4,3242.0,3,4,5,12,4,Loyal Customers
17354,50,4,3133.96,4,4,5,13,4,Loyal Customers
17355,386,1,273.31,2,2,1,5,2,Hibernating
17356,311,5,946.47,2,4,3,9,4,At Risk
17357,24,2,384.39,4,3,2,9,2,Potential Loyalists
17358,303,5,861.01,2,4,3,9,4,At Risk
17359,11,2,284.46,5,3,2,10,2,Potential Loyalists
17360,17,6,1170.56,5,4,3,12,4,Champions
17361,49,5,871.7900000000001,4,4,3,11,4,Loyal Customers
17362,239,7,1010.54,2,4,3,9,4,At Risk
17363,395,3,920.46,2,3,3,8,3,At Risk
17364,0,27,11597.5,5,5,5,15,5,Champions
17365,12,15,8179.45,5,5,5,15,5,Champions
17366,432,2,1075.59,1,3,3,7,3,At Risk
17367,238,1,167.55,2,2,1,5,2,Hibernating
17368,23,14,2145.39,4,5,4,13,4,Loyal Customers
17369,455,1,979.2,1,2,3,6,2,Hibernating
17370,72,4,446.18,3,4,2,9,3,Need Attention
17371,17,6,651.37,5,4,3,12,4,Champions
17372,40,26,4278.13,4,5,5,14,5,Loyal Customers
17373,40,7,1167.5,4,4,3,11,4,Loyal Customers
17374,218,3,711.21,2,3,3,8,3,At Risk
17375,199,4,632.95,2,4,3,9,4,At Risk
17376,70,4,453.64,3,4,2,9,3,Need Attention
17377,23,78,17574.48,4,5,5,14,5,Loyal Customers
17379,11,1,389.71999999999997,5,2,2,9,2,Potential Loyalists
17380,434,3,645.0,1,3,3,7,3,At Risk
17381,8,38,36398.65,5,5,5,15,5,Champions
17382,65,8,902.28,3,5,3,11,4,Loyal Customers
17383,4,2,304.09000000000003,5,3,2,10,2,Potential Loyalists
17384,19,3,507.55,5,3,2,10,2,Potential Loyalists
17385,14,1,256.11,5,2,1,8,2,Potential Loyalists
17386,7,7,2812.77,5,4,4,13,4,Champions
17387,19,2,746.81,5,3,3,11,3,Potential Loyalists
17388,77,11,2675.37,3,5,4,12,4,Loyal Customers
17389,0,61,57170.33,5,5,5,15,5,Champions
17390,420,1,149.3,1,2,1,4,2,Hibernating
17391,163,2,508.8,3,3,2,8,2,About to Sleep
17392,306,3,579.92,2,3,2,7,2,Hibernating
17393,410,2,381.15000000000003,1,3,2,6,2,Hibernating
17394,219,1,203.86999999999998,2,2,1,5,2,Hibernating
17395,508,1,97.5,1,2,1,4,2,Hibernating
17396,39,13,8159.1,4,5,5,14,5,Loyal Customers
17397,22,3,1198.28,4,3,4,11,4,Loyal Customers
17398,114,3,653.38,3,3,3,9,3,Need Attention
17400,126,8,4623.28,3,5,5,13,5,Loyal Customers
17401,541,1,114.85,1,2,1,4,2,Hibernating
17402,4,22,4570.66,5,5,5,15,5,Champions
17403,36,2,382.87,4,3,2,9,2,Potential Loyalists
17404,25,19,45931.32,4,5,5,14,5,Loyal Customers
17405,1,3,1031.41,5,3,3,11,3,Potential Loyalists
17406,333,13,4186.95,2,5,5,12,5,Can't Lose Them
17407,411,1,552.9,1,2,2,5,2,Hibernating
17408,163,3,164.89,3,3,1,7,2,About to Sleep
17409,184,10,7793.51,3,5,5,13,5,Loyal Customers
17410,16,5,1214.72,5,4,4,13,4,Champions
17411,12,5,1359.98,5,4,4,13,4,Champions
17412,2,16,4210.02,5,5,5,15,5,Champions
17413,404,2,560.14,2,3,2,7,2,Hibernating
17414,43,6,2249.52,4,4,4,12,4,Loyal Customers
17415,79,1,507.84,3,2,2,7,2,About to Sleep
17416,29,22,17243.37,4,5,5,14,5,Loyal Customers
17417,548,1,164.18,1,2,1,4,2,Hibernating
17418,42,3,670.0600000000001,4,3,3,10,3,Potential Loyalists
17419,11,18,6111.4,5,5,5,15,5,Champions
17420,50,6,953.58,4,4,3,11,4,Loyal Customers
17421,386,3,1059.41,2,3,3,8,3,At Risk
17422,16,11,3512.85,5,5,5,15,5,Champions
17423,46,3,1118.95,4,3,3,10,3,Potential Loyalists
17425,19,2,759.17,5,3,3,11,3,Potential Loyalists
17426,8,13,8062.77,5,5,5,15,5,Champions
17427,71,1,100.8,3,2,1,6,2,About to Sleep
17428,0,45,31053.46,5,5,5,15,5,Champions
17429,128,5,1357.46,3,4,4,11,4,Loyal Customers
17430,32,4,622.57,4,4,3,11,4,Loyal Customers
17431,313,1,403.3,2,2,2,6,2,Hibernating
17432,18,9,1728.99,5,5,4,14,4,Champions
17433,88,2,569.96,3,3,2,8,2,About to Sleep
17434,2,7,2348.87,5,4,4,13,4,Champions
17435,411,1,331.35,1,2,2,5,2,Hibernating
17436,1,5,534.0600000000001,5,4,2,11,3,Potential Loyalists
17437,529,1,369.68,1,2,2,5,2,Hibernating
17438,253,5,1422.77,2,4,4,10,4,At Risk
17439,655,1,325.74,1,2,2,5,2,Hibernating
17440,156,4,323.58,3,4,2,9,3,Need Attention
17441,732,1,293.35,1,2,2,5,2,Hibernating
17442,36,15,4583.5,4,5,5,14,5,Loyal Customers
17443,219,1,534.24,2,2,2,6,2,Hibernating
17444,151,2,2389.1,3,3,4,10,4,Loyal Customers
17446,176,2,120.89999999999999,3,3,1,7,2,About to Sleep
17447,40,2,541.53,4,3,2,9,2,Potential Loyalists
17448,529,41,14448.67,1,5,5,11,5,Can't Lose Them
17449,2,13,4849.15,5,5,5,15,5,Champions
17450,8,49,233675.91,5,5,5,15,5,Champions
17451,1,7,1674.3,5,4,4,13,4,Champions
17453,17,2,486.71999999999997,5,3,2,10,2,Potential Loyalists
17454,192,10,1532.64,2,5,4,11,4,At Risk
17455,203,1,131.7,2,2,1,5,2,Hibernating
17456,365,2,975.5600000000001,2,3,3,8,3,At Risk
17457,126,14,5984.81,3,5,5,13,5,Loyal Customers
17458,15,2,529.58,5,3,2,10,2,Potential Loyalists
17459,43,2,657.3,4,3,3,10,3,Potential Loyalists
17460,225,15,1981.1200000000001,2,5,4,11,4,At Risk
17461,22,3,735.82,4,3,3,10,3,Potential Loyalists
17462,60,2,675.69,3,3,3,9,3,Need Attention
17463,16,7,2520.16,5,4,4,13,4,Champions
17464,158,3,816.54,3,3,3,9,3,Need Attention
17465,425,7,2535.29,1,4,4,9,4,At Risk
17466,10,2,763.28,5,3,3,11,3,Potential Loyalists
17467,395,1,102.6,2,2,1,5,2,Hibernating
17468,10,3,194.8,5,3,1,9,2,Potential Loyalists
17469,16,17,4984.39,5,5,5,15,5,Champions
17470,44,11,2626.47,4,5,4,13,4,Loyal Customers
17471,474,1,321.65000000000003,1,2,2,5,2,Hibernating
17472,191,4,922.35,2,4,3,9,4,At Risk
17473,408,2,592.15,2,3,2,7,2,Hibernating
17474,599,1,1047.0,1,2,3,6,2,Hibernating
17475,79,1,194.37,3,2,1,6,2,About to Sleep
17476,395,2,455.01,2,3,2,7,2,Hibernating
17477,612,2,1126.6,1,3,3,7,3,At Risk
17478,408,2,1272.8000000000002,2,3,4,9,4,At Risk
17479,632,1,389.26,1,2,2,5,2,Hibernating
17480,77,2,882.23,3,3,3,9,3,Need Attention
17481,3,4,1255.59,5,4,4,13,4,Champions
17482,487,2,775.64,1,3,3,7,3,At Risk
17483,65,4,591.73,3,4,2,9,3,Need Attention
17484,576,2,209.57,1,3,1,5,2,Hibernating
17486,261,1,396.87,2,2,2,6,2,Hibernating
17487,728,1,160.55,1,2,1,4,2,Hibernating
17488,641,1,336.5,1,2,2,5,2,Hibernating
17489,58,2,376.64,4,3,2,9,2,Potential Loyalists
17490,0,8,2689.82,5,5,4,14,4,Champions
17491,1,17,5653.67,5,5,5,15,5,Champions
17492,248,3,1122.42,2,3,3,8,3,At Risk
17493,385,1,100.91,2,2,1,5,2,Hibernating
17494,501,1,54.699999999999996,1,2,1,4,2,Hibernating
17495,7,3,790.82,5,3,3,11,3,Potential Loyalists
17496,358,4,1412.89,2,4,4,10,4,At Risk
17497,390,2,287.25,2,3,2,7,2,Hibernating
17498,75,1,272.21999999999997,3,2,1,6,2,About to Sleep
17499,289,2,1296.84,2,3,4,9,4,At Risk
17500,17,3,1138.0,5,3,3,11,3,Potential Loyalists
17501,220,2,288.6,2,3,2,7,2,Hibernating
17502,9,4,689.1,5,4,3,12,4,Champions
17503,2,2,558.96,5,3,2,10,2,Potential Loyalists
17504,206,17,9238.42,2,5,5,12,5,Can't Lose Them
17505,161,5,2435.48,3,4,4,11,4,Loyal Customers
17506,75,1,302.2,3,2,2,7,2,About to Sleep
17507,261,2,605.58,2,3,3,8,3,At Risk
17508,280,8,4579.23,2,5,5,12,5,Can't Lose Them
17509,57,8,6083.64,4,5,5,14,5,Loyal Customers
17510,24,2,514.56,4,3,2,9,2,Potential Loyalists
17511,2,60,169626.87,5,5,5,15,5,Champions
17512,28,17,5437.22,4,5,5,14,5,Loyal Customers
17513,72,3,1158.8,3,3,3,9,3,Need Attention
17514,128,2,522.0,3,3,2,8,2,About to Sleep
17515,31,9,1602.51,4,5,4,13,4,Loyal Customers
17516,15,6,947.5,5,4,3,12,4,Champions
17517,308,1,153.94,2,2,1,5,2,Hibernating
17518,425,2,329.42,1,3,2,6,2,Hibernating
17519,17,15,4774.17,5,5,5,15,5,Champions
17520,53,1,546.81,4,2,2,8,2,Potential Loyalists
17521,29,5,1278.06,4,4,4,12,4,Loyal Customers
17522,1,5,1066.15,5,4,3,12,4,Champions
17523,11,4,652.74,5,4,3,12,4,Champions
17524,361,3,508.9,2,3,2,7,2,Hibernating
17525,359,3,1161.9,2,3,3,8,3,At Risk
17526,4,12,3645.54,5,5,5,15,5,Champions
17527,53,4,898.8100000000001,4,4,3,11,4,Loyal Customers
17528,1,8,3628.5,5,5,5,15,5,Champions
17529,610,2,1240.25,1,3,4,8,4,At Risk
17530,1,12,2786.15,5,5,4,14,4,Champions
17531,190,3,1241.32,2,3,4,9,4,At Risk
17532,385,1,65.34,2,2,1,5,2,Hibernating
17533,434,1,34.8,1,2,1,4,2,Hibernating
17534,53,5,1668.83,4,4,4,12,4,Loyal Customers
17535,280,1,164.4,2,2,1,5,2,Hibernating
17536,177,3,364.83,3,3,2,8,2,About to Sleep
17537,29,2,887.67,4,3,3,10,3,Potential Loyalists
17538,25,1,98.42,4,2,1,7,2,Potential Loyalists
17539,628,3,1161.84,1,3,3,7,3,At Risk
17540,24,6,1590.6000000000001,4,4,4,12,4,Loyal Customers
17541,509,1,119.86,1,2,1,4,2,Hibernating
17542,269,3,340.85,2,3,2,7,2,Hibernating
17543,549,1,120.05,1,2,1,4,2,Hibernating
17544,390,3,944.82,2,3,3,8,3,At Risk
17545,43,6,1409.86,4,4,4,12,4,Loyal Customers
17547,375,2,713.0,2,3,3,8,3,At Risk
17548,383,2,486.48,2,3,2,7,2,Hibernating
17549,23,2,148.86,4,3,1,8,2,Potential Loyalists
17550,197,8,2165.54,2,5,4,11,4,At Risk
17551,359,1,290.34,2,2,2,6,2,Hibernating
17552,60,12,2786.77,3,5,4,12,4,Loyal Customers
17553,129,4,3757.6,3,4,5,12,4,Loyal Customers
17554,1,5,1952.45,5,4,4,13,4,Champions
17555,19,5,1045.74,5,4,3,12,4,Champions
17556,205,2,300.67,2,3,2,7,2,Hibernating
17557,14,4,575.46,5,4,2,11,3,Potential Loyalists
17558,393,1,259.17,2,2,1,5,2,Hibernating
17559,512,1,167.62,1,2,1,4,2,Hibernating
17560,94,8,1895.8,3,5,4,12,4,Loyal Customers
17561,19,4,703.02,5,4,3,12,4,Champions
17562,14,7,1107.38,5,4,3,12,4,Champions
17563,611,1,318.73,1,2,2,5,2,Hibernating
17564,24,3,454.01,4,3,2,9,2,Potential Loyalists
17565,586,1,131.83,1,2,1,4,2,Hibernating
17566,8,2,869.77,5,3,3,11,3,Potential Loyalists
17567,7,9,4838.08,5,5,5,15,5,Champions
17568,633,1,374.45,1,2,2,5,2,Hibernating
17569,332,1,344.14,2,2,2,6,2,Hibernating
17571,50,5,1629.66,4,4,4,12,4,Loyal Customers
17572,71,10,652.21,3,5,3,11,4,Loyal Customers
17573,29,3,362.9,4,3,2,9,2,Potential Loyalists
17574,242,1,185.65,2,2,1,5,2,Hibernating
17575,667,1,171.7,1,2,1,4,2,Hibernating
17576,8,41,8540.7,5,5,5,15,5,Champions
17577,645,2,348.75,1,3,2,6,2,Hibernating
17578,218,7,1013.76,2,4,3,9,4,At Risk
17579,4,4,753.28,5,4,3,12,4,Champions
17580,252,5,538.07,2,4,2,8,3,At Risk
17581,0,42,17671.02,5,5,5,15,5,Champions
17582,236,5,1446.95,2,4,4,10,4,At Risk
17583,560,1,135.95,1,2,1,4,2,Hibernating
17584,7,6,5294.42,5,4,5,14,4,Champions
17585,109,7,2064.71,3,4,4,11,4,Loyal Customers
17586,619,1,167.4,1,2,1,4,2,Hibernating
17587,628,1,173.76,1,2,1,4,2,Hibernating
17588,100,7,2939.55,3,4,5,12,4,Loyal Customers
17589,60,18,13713.92,3,5,5,13,5,Loyal Customers
17590,2,3,1466.77,5,3,4,12,4,Champions
17591,73,8,2328.37,3,5,4,12,4,Loyal Customers
17593,3,11,8077.32,5,5,5,15,5,Champions
17594,85,4,2497.88,3,4,4,11,4,Loyal Customers
17595,12,2,386.69,5,3,2,10,2,Potential Loyalists
17596,23,13,4491.46,4,5,5,14,5,Loyal Customers
17597,213,5,3459.14,2,4,5,11,4,At Risk
17598,381,1,409.98,2,2,2,6,2,Hibernating
17599,477,1,52.05,1,2,1,4,2,Hibernating
17600,17,1,161.67000000000002,5,2,1,8,2,Potential Loyalists
17601,239,2,412.65999999999997,2,3,2,7,2,Hibernating
17602,2,14,7260.33,5,5,5,15,5,Champions
17603,78,4,1788.38,3,4,4,11,4,Loyal Customers
17604,217,6,942.38,2,4,3,9,4,At Risk
17605,590,1,160.75,1,2,1,4,2,Hibernating
17606,737,1,87.30000000000001,1,2,1,4,2,Hibernating
17607,376,1,333.81,2,2,2,6,2,Hibernating
17608,33,4,488.06,4,4,2,10,3,Potential Loyalists
17609,40,11,1748.31,4,5,4,13,4,Loyal Customers
17610,540,5,1491.69,1,4,4,9,4,At Risk
17611,7,28,8282.43,5,5,5,15,5,Champions
17612,53,18,5295.31,4,5,5,14,5,Loyal Customers
17613,22,14,4515.3,4,5,5,14,5,Loyal Customers
17614,57,1,386.32,4,2,2,8,2,Potential Loyalists
17615,130,6,714.3,3,4,3,10,4,Loyal Customers
17616,173,4,734.4,3,4,3,10,4,Loyal Customers
17617,558,1,385.19,1,2,2,5,2,Hibernating
17618,5,11,3985.19,5,5,5,15,5,Champions
17619,312,1,214.37,2,2,1,5,2,Hibernating
17620,59,1,81.44,3,2,1,6,2,About to Sleep
17621,21,6,3073.12,4,4,5,13,4,Loyal Customers
17622,597,2,1125.17,1,3,3,7,3,At Risk
17623,32,7,2365.77,4,4,4,12,4,Loyal Customers
17624,14,4,1568.63,5,4,4,13,4,Champions
17625,18,8,5978.9,5,5,5,15,5,Champions
17626,602,1,254.0,1,2,1,4,2,Hibernating
17627,478,1,296.36,1,2,2,5,2,Hibernating
17628,81,1,75.75,3,2,1,6,2,About to Sleep
17629,5,10,2425.52,5,5,4,14,4,Champions
17630,169,2,503.59999999999997,3,3,2,8,2,About to Sleep
17631,1,7,998.49,5,4,3,12,4,Champions
17633,31,7,1974.89,4,4,4,12,4,Loyal Customers
17634,36,9,2358.59,4,5,4,13,4,Loyal Customers
17635,424,3,1265.58,1,3,4,8,4,At Risk
17636,19,1,285.56,5,2,2,9,2,Potential Loyalists
17637,31,2,547.0600000000001,4,3,2,9,2,Potential Loyalists
17638,647,2,842.4,1,3,3,7,3,At Risk
17639,276,6,615.17,2,4,3,9,4,At Risk
17640,86,6,3168.94,3,4,5,12,4,Loyal Customers
17642,119,5,1824.49,3,4,4,11,4,Loyal Customers
17643,373,2,439.7,2,3,2,7,2,Hibernating
17644,1,19,5920.59,5,5,5,15,5,Champions
17646,219,12,3898.79,2,5,5,12,5,Can't Lose Them
17647,65,3,331.65999999999997,3,3,2,8,2,About to Sleep
17648,60,5,2216.37,3,4,4,11,4,Loyal Customers
17649,138,2,1549.19,3,3,4,10,4,Loyal Customers
17650,21,1,166.07999999999998,4,2,1,7,2,Potential Loyalists
17651,11,16,5685.67,5,5,5,15,5,Champions
17652,25,12,4805.08,4,5,5,14,5,Loyal Customers
17653,36,4,1207.56,4,4,4,12,4,Loyal Customers
17654,277,1,117.55,2,2,1,5,2,Hibernating
17655,10,9,2909.1800000000003,5,5,5,15,5,Champions
17656,73,5,1674.69,3,4,4,11,4,Loyal Customers
17657,430,1,126.0,1,2,1,4,2,Hibernating
17658,25,2,546.58,4,3,2,9,2,Potential Loyalists
17659,17,14,3546.44,5,5,5,15,5,Champions
17660,141,2,342.22,3,3,2,8,2,About to Sleep
17662,661,2,412.92,1,3,2,6,2,Hibernating
17663,25,17,5140.93,4,5,5,14,5,Loyal Customers
17664,18,4,1166.23,5,4,3,12,4,Champions
17665,493,1,563.1,1,2,2,5,2,Hibernating
17666,3,5,2047.8,5,4,4,13,4,Champions
17667,66,9,3916.7,3,5,5,13,5,Loyal Customers
17668,1,2,347.75,5,3,2,10,2,Potential Loyalists
17669,42,10,6142.35,4,5,5,14,5,Loyal Customers
17670,227,1,205.7,2,2,1,5,2,Hibernating
17671,15,5,1737.48,5,4,4,13,4,Champions
17672,50,6,5633.14,4,4,5,13,4,Loyal Customers
17673,1,13,4173.88,5,5,5,15,5,Champions
17674,74,2,551.04,3,3,2,8,2,About to Sleep
17675,1,69,37443.5,5,5,5,15,5,Champions
17676,4,10,2421.68,5,5,4,14,4,Champions
17677,1,54,34854.06,5,5,5,15,5,Champions
17678,263,2,599.76,2,3,3,8,3,At Risk
17679,52,6,3188.21,4,4,5,13,4,Loyal Customers
17680,23,3,497.45,4,3,2,9,2,Potential Loyalists
17681,597,5,731.2,1,4,3,8,4,At Risk
17682,10,11,4065.28,5,5,5,15,5,Champions
17683,385,3,819.01,2,3,3,8,3,At Risk
17684,43,1,239.41,4,2,1,7,2,Potential Loyalists
17685,16,12,5445.05,5,5,5,15,5,Champions
17686,7,9,8296.81,5,5,5,15,5,Champions
17687,420,1,432.68,1,2,2,5,2,Hibernating
17688,393,1,286.5,2,2,2,6,2,Hibernating
